id,image_path,category,gender,baseColour,season,usage,productDisplayName,category_encoded,gender_encoded,mapped_color,color_encoded,season_encoded,mapped_usage,usage_encoded
47166,/content/fashion_data/images/47166.jpg,Belts,Men,Brown,Summer,Casual,Peter England Men Brown Belt,0,0,Brown,3,2,Casual,0
25271,/content/fashion_data/images/25271.jpg,Handbags & Clutches,Women,Maroon,Summer,Casual,Lino Perros Women Leatherette Maroon Handbag,4,2,Maroon,10,2,Casual,0
54643,/content/fashion_data/images/54643.jpg,Watches,Men,Green,Winter,Casual,Fastrack Men Green Dial Watch,11,0,Green,8,3,Casual,0
53104,/content/fashion_data/images/53104.jpg,Earrings,Women,Silver,Winter,Casual,Fabindia Silver & Gold Earrings,3,2,Silver,20,3,Casual,0
48225,/content/fashion_data/images/48225.jpg,Sunglasses & Eyewear,Men,White,Winter,Casual,United Colors of Benetton Men White Frame Sunglasses,9,0,White,23,3,Casual,0
23786,/content/fashion_data/images/23786.jpg,Sunglasses & Eyewear,Women,Blue,Winter,Casual,Oakley Women Beckon Blue Sunglasses,9,2,Blue,2,3,Casual,0
33882,/content/fashion_data/images/33882.jpg,Watches,Men,Black,Winter,Casual,Citizen Men Black Dial Eco-Drive Watch,11,0,Black,1,3,Casual,0
17455,/content/fashion_data/images/17455.jpg,Watches,Men,Black,Winter,Casual,Casio Enticer Men Silver Analogue Watches (A168) MTP-1192A-1ADF,11,0,Black,1,3,Casual,0
48035,/content/fashion_data/images/48035.jpg,Watches,Men,Black,Winter,Casual,Nautica Men Black Dial Chronograph Watch,11,0,Black,1,3,Casual,0
3404,/content/fashion_data/images/3404.jpg,Handbags & Clutches,Women,Red,Winter,Casual,Murcia Women Red Hobo Handbag,4,2,Red,19,3,Casual,0
28159,/content/fashion_data/images/28159.jpg,Sunglasses & Eyewear,Men,Metallic,Winter,Casual,Ray-Ban Men Aviator Sunglasses,9,0,Metallic,11,3,Casual,0
48039,/content/fashion_data/images/48039.jpg,Watches,Men,Black,Winter,Casual,Nautica Men Black Dial Chronograph Watch,11,0,Black,1,3,Casual,0
47304,/content/fashion_data/images/47304.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Baggit Women Green purse,4,2,Green,8,2,Casual,0
49903,/content/fashion_data/images/49903.jpg,Watches,Unisex,Yellow,Winter,Casual,Q&Q Kids Unisex Yellow Dial Analog Watch,11,1,Yellow,24,3,Casual,0
47127,/content/fashion_data/images/47127.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Be For Bag Women Pink Tote Bag,4,2,Pink,17,2,Casual,0
59554,/content/fashion_data/images/59554.jpg,Bracelets & Bangles,Women,Silver,Summer,Casual,Lucera Silver Bangle,1,2,Silver,20,2,Casual,0
16886,/content/fashion_data/images/16886.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Police Men Casual Brown Sunglasses,9,0,Brown,3,3,Casual,0
34999,/content/fashion_data/images/34999.jpg,Scarves & Shawls,Women,Black,Summer,Casual,Fabindia Women Black & Mustard Stole,8,2,Black,1,2,Casual,0
31720,/content/fashion_data/images/31720.jpg,Earrings,Women,Silver,Summer,Ethnic,Fabindia Girls Anusuya Silver Earrings,3,2,Silver,20,2,Festive/Religious,1
5505,/content/fashion_data/images/5505.jpg,Handbags & Clutches,Unisex,Grey,Summer,Casual,Nike Grey Printed Handheld Bag,4,1,Grey,9,2,Casual,0
41022,/content/fashion_data/images/41022.jpg,Belts,Men,Brown,Summer,Casual,Lee Men Brown Leather Belt,0,0,Brown,3,2,Casual,0
41332,/content/fashion_data/images/41332.jpg,Scarves & Shawls,Women,Green,Winter,Ethnic,Aurelia Women Green Dupatta,8,2,Green,8,3,Festive/Religious,1
25139,/content/fashion_data/images/25139.jpg,Handbags & Clutches,Women,Bronze,Winter,Casual,Lino Perros Women Bronze Clutch,4,2,Copper,6,3,Casual,0
50202,/content/fashion_data/images/50202.jpg,Sunglasses & Eyewear,Women,Green,Winter,Casual,Stoln Women Green Sunglasses,9,2,Green,8,3,Casual,0
46979,/content/fashion_data/images/46979.jpg,Handbags & Clutches,Women,Grey,Summer,Casual,Bulchee Women Grey Handbag,4,2,Grey,9,2,Casual,0
47379,/content/fashion_data/images/47379.jpg,Handbags & Clutches,Women,Blue,Summer,Casual,Baggit Women Blue Bag,4,2,Blue,2,2,Casual,0
48120,/content/fashion_data/images/48120.jpg,Belts,Women,Multi,Summer,Casual,Fossil Women Multi Coloured Stitched Link Belt,0,2,Multi-color,12,2,Casual,0
32611,/content/fashion_data/images/32611.jpg,Belts,Men,Brown,Spring,Casual,Levitate Men Brown Leather Belt,0,0,Brown,3,1,Casual,0
43292,/content/fashion_data/images/43292.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Murcia Women Pink Kate Handbag,4,2,Pink,17,2,Casual,0
10210,/content/fashion_data/images/10210.jpg,Handbags & Clutches,Women,Red,Winter,Casual,Murcia Women Kkhh Red Handbags,4,2,Red,19,3,Casual,0
40764,/content/fashion_data/images/40764.jpg,Handbags & Clutches,Men,Black,Summer,Casual,Quiksilver Men Black & White Messenger Bag,4,0,Black,1,2,Casual,0
29532,/content/fashion_data/images/29532.jpg,Watches,Women,Purple,Winter,Casual,Playboy Women Purple Dial Watch,11,2,Purple,18,3,Casual,0
28170,/content/fashion_data/images/28170.jpg,Sunglasses & Eyewear,Men,Gold,Summer,Casual,Ray-Ban Men Aviator Sunglasses,9,0,Gold,7,2,Casual,0
26333,/content/fashion_data/images/26333.jpg,Watches,Women,White,Winter,Casual,DKNY Women White Dial Watch NY4934,11,2,White,23,3,Casual,0
19511,/content/fashion_data/images/19511.jpg,Belts,Men,Brown,Fall,Casual,Wrangler Canvas Men Brown Belts,0,0,Brown,3,0,Casual,0
53595,/content/fashion_data/images/53595.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Digital Watch M102J001Y,11,0,Black,1,3,Casual,0
21340,/content/fashion_data/images/21340.jpg,Sunglasses & Eyewear,Men,Copper,Winter,Casual,Pal Zileri Men Casual Copper Frame Sunglasses,9,0,Copper,6,3,Casual,0
16843,/content/fashion_data/images/16843.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Idee Men Funky Eyewear Black Sunglasses,9,0,Black,1,3,Casual,0
54397,/content/fashion_data/images/54397.jpg,Handbags & Clutches,Women,Blue,Summer,Casual,Baggit Women Blue Handbag,4,2,Blue,2,2,Casual,0
25934,/content/fashion_data/images/25934.jpg,Scarves & Shawls,Women,Grey,Summer,Casual,Femella Women Grey Scarf,8,2,Grey,9,2,Casual,0
53663,/content/fashion_data/images/53663.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Kiara Women Brown Handbag,4,2,Brown,3,2,Casual,0
35911,/content/fashion_data/images/35911.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Peperone Women Red Handbag,4,2,Red,19,2,Casual,0
38413,/content/fashion_data/images/38413.jpg,Belts,Women,Purple,Summer,Casual,Baggit Women Xylo Hatela Purple Belt,0,2,Purple,18,2,Casual,0
37470,/content/fashion_data/images/37470.jpg,Watches,Women,Silver,Winter,Casual,Esprit Women Silver Dial Watch,11,2,Silver,20,3,Casual,0
35124,/content/fashion_data/images/35124.jpg,Necklaces & Chains,Women,Brown,Fall,Casual,Allen Solly Woman Women Brown Pendant,6,2,Brown,3,0,Casual,0
38435,/content/fashion_data/images/38435.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Baggit Women Black Purse,4,2,Black,1,2,Casual,0
22931,/content/fashion_data/images/22931.jpg,Watches,Women,Grey,Winter,Casual,Fastrack Women Grey Dial Watch 9912PP12,11,2,Grey,9,3,Casual,0
58521,/content/fashion_data/images/58521.jpg,Hats & Headwear,Men,Black,Fall,Casual,Wildcraft Men Black Balaclava Cap,5,0,Black,1,0,Casual,0
44249,/content/fashion_data/images/44249.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Hidekraft Women Red Handbag,4,2,Red,19,2,Casual,0
53928,/content/fashion_data/images/53928.jpg,Handbags & Clutches,Women,White,Summer,Casual,Kiara Women White Handbag,4,2,White,23,2,Casual,0
58168,/content/fashion_data/images/58168.jpg,Handbags & Clutches,Women,Black,Fall,Casual,Rocky S Black Amazon Clutch,4,2,Black,1,0,Casual,0
52859,/content/fashion_data/images/52859.jpg,Earrings,Women,White,Summer,Casual,Adrika White Earrings,3,2,White,23,2,Casual,0
35909,/content/fashion_data/images/35909.jpg,Handbags & Clutches,Women,Yellow,Summer,Casual,Peperone Women Yellow Sling Bag,4,2,Yellow,24,2,Casual,0
45896,/content/fashion_data/images/45896.jpg,Watches,Men,White,Winter,Casual,Maxima Ssteele Men White Dial Watch,11,0,White,23,3,Casual,0
40515,/content/fashion_data/images/40515.jpg,Watches,Men,Cream,Winter,Casual,Titan Men Cream Dial Watch,11,0,Off White,15,3,Casual,0
38188,/content/fashion_data/images/38188.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Polaroid Men Grey Sunglasses,9,0,Grey,9,3,Casual,0
38015,/content/fashion_data/images/38015.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Dial Watch,11,0,Black,1,3,Casual,0
7732,/content/fashion_data/images/7732.jpg,Hats & Headwear,Unisex,Black,Fall,Sports,Puma Unisex Ducati Black Cap,5,1,Black,1,0,Sports,4
46051,/content/fashion_data/images/46051.jpg,Earrings,Women,Gold,Winter,Casual,Estelle Gold Earrings,3,2,Gold,7,3,Casual,0
53565,/content/fashion_data/images/53565.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Dial Watch,11,0,Black,1,3,Casual,0
49745,/content/fashion_data/images/49745.jpg,Ties & Bowties,Men,Red,Summer,Formal,Park Avenue Men Red Tie,10,0,Red,19,2,Formal,2
51514,/content/fashion_data/images/51514.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Dial Watch N3039sl06,11,0,Black,1,3,Casual,0
25111,/content/fashion_data/images/25111.jpg,Belts,Women,Beige,Winter,Casual,Lino Perros Women Beige Belt,0,2,Beige,0,3,Casual,0
21524,/content/fashion_data/images/21524.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Kiara Women Women Handbag,4,2,Brown,3,3,Casual,0
28199,/content/fashion_data/images/28199.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Ray-Ban Men High Street Gold Sunglasses,9,0,Gold,7,3,Casual,0
46071,/content/fashion_data/images/46071.jpg,Belts,Men,Black,Summer,Casual,Lino Perros Men Black Leather Belt,0,0,Black,1,2,Casual,0
13054,/content/fashion_data/images/13054.jpg,Watches,Women,White,Winter,Casual,Fastrack Women Gold Dial White Watches,11,2,White,23,3,Casual,0
58885,/content/fashion_data/images/58885.jpg,Ties & Bowties,Men,Red,Summer,Casual,Hakashi Men Red Tie,10,0,Red,19,2,Casual,0
25662,/content/fashion_data/images/25662.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Dial Watch NA2404SL02,11,2,Black,1,3,Casual,0
33462,/content/fashion_data/images/33462.jpg,Belts,Women,Brown,Summer,Casual,Baggit Women Getz Taj Brown Belt,0,2,Brown,3,2,Casual,0
14163,/content/fashion_data/images/14163.jpg,Cufflinks,Men,Steel,Fall,Formal,Belmonte Men Bright Assorted Steel Cufflinks,2,0,Metallic,11,0,Formal,2
54500,/content/fashion_data/images/54500.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Lino Perros Women Brown Handbag,4,2,Brown,3,2,Casual,0
26342,/content/fashion_data/images/26342.jpg,Watches,Women,White,Winter,Casual,DKNY Women White Dial Watch NY8294,11,2,White,23,3,Casual,0
29032,/content/fashion_data/images/29032.jpg,Hats & Headwear,Unisex,Blue,Summer,Casual,ADIDAS Unisex Corp Blue Cap,5,1,Blue,2,2,Casual,0
37051,/content/fashion_data/images/37051.jpg,Belts,Women,Black,Summer,Casual,Lino Perros Women Black Belt,0,2,Black,1,2,Casual,0
54003,/content/fashion_data/images/54003.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Kiara Women Brown Handbag,4,2,Brown,3,2,Casual,0
30571,/content/fashion_data/images/30571.jpg,Sunglasses & Eyewear,Men,Steel,Winter,Casual,Opium Men Aviator Sunglasses,9,0,Metallic,11,3,Casual,0
42637,/content/fashion_data/images/42637.jpg,Bracelets & Bangles,Women,Gold,Winter,Casual,Estelle Women Gold Bracelet,1,2,Gold,7,3,Casual,0
49541,/content/fashion_data/images/49541.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Rocia Women Black Handbag,4,2,Black,1,2,Casual,0
36759,/content/fashion_data/images/36759.jpg,Watches,Men,White,Winter,Casual,Maxima Men White Dial Watch,11,0,White,23,3,Casual,0
47360,/content/fashion_data/images/47360.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Baggit Women Green Bag,4,2,Green,8,2,Casual,0
52820,/content/fashion_data/images/52820.jpg,Earrings,Women,Maroon,Fall,Casual,Adrika Maroon Earrings,3,2,Maroon,10,0,Casual,0
34942,/content/fashion_data/images/34942.jpg,Scarves & Shawls,Women,Cream,Summer,Ethnic,Fabindia Printed Cream Cotton Silk Dupatta,8,2,Off White,15,2,Festive/Religious,1
52759,/content/fashion_data/images/52759.jpg,Handbags & Clutches,Women,Brown,Fall,Casual,Fiorelli Women Chocolate Brown Leather Handbag,4,2,Brown,3,0,Casual,0
33876,/content/fashion_data/images/33876.jpg,Watches,Men,Black,Winter,Casual,Citizen Men Black Dial Chronograph Watch,11,0,Black,1,3,Casual,0
25607,/content/fashion_data/images/25607.jpg,Watches,Men,Steel,Winter,Casual,Fastrack Men Steel Watch,11,0,Metallic,11,3,Casual,0
53097,/content/fashion_data/images/53097.jpg,Earrings,Women,Maroon,Winter,Ethnic,Fabindia Maroon & White Earrings,3,2,Maroon,10,3,Festive/Religious,1
50240,/content/fashion_data/images/50240.jpg,Handbags & Clutches,Women,White,Summer,Casual,Stoln White & Green Printed Tote Bag,4,2,White,23,2,Casual,0
20070,/content/fashion_data/images/20070.jpg,Belts,Women,Grey,Fall,Casual,United Colors of Benetton Women Solid Grey Belt,0,2,Grey,9,0,Casual,0
20398,/content/fashion_data/images/20398.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Baggit Women Golmaal Taj Brown Handbag,4,2,Brown,3,3,Casual,0
42951,/content/fashion_data/images/42951.jpg,Belts,Men,Red,Summer,Casual,French Connection Men Red Belt,0,0,Red,19,2,Casual,0
46316,/content/fashion_data/images/46316.jpg,Watches,Men,White,Winter,Casual,Fossil Men White Dial Chronograph Watch FS4647,11,0,White,23,3,Casual,0
48718,/content/fashion_data/images/48718.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
25188,/content/fashion_data/images/25188.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Leatherite Brown Handbag,4,2,Brown,3,3,Casual,0
2364,/content/fashion_data/images/2364.jpg,Hats & Headwear,Unisex,Blue,Fall,Sports,ADIDAS Blue Cap,5,1,Blue,2,0,Sports,4
21337,/content/fashion_data/images/21337.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Louis Philippe Men Gold Frame Sunglasses,9,0,Gold,7,3,Casual,0
21969,/content/fashion_data/images/21969.jpg,Handbags & Clutches,Women,Green,Winter,Casual,Murcia Women Stylish Light Green Handbag,4,2,Green,8,3,Casual,0
45289,/content/fashion_data/images/45289.jpg,Watches,Women,Black,Summer,Casual,CASIO Enticer Women Silver Analogue Watch LTP-1165A-1CDF SH18,11,2,Black,1,2,Casual,0
56198,/content/fashion_data/images/56198.jpg,Bracelets & Bangles,Women,Gold,Winter,Casual,Estelle Women Gold Bracelet,1,2,Gold,7,3,Casual,0
43290,/content/fashion_data/images/43290.jpg,Handbags & Clutches,Women,Orange,Summer,Casual,Murcia Women Tribal Orange Handbag,4,2,Orange,16,2,Casual,0
49011,/content/fashion_data/images/49011.jpg,Rings,Women,Silver,Summer,Casual,Lucera Women Silver Ring,7,2,Silver,20,2,Casual,0
22562,/content/fashion_data/images/22562.jpg,Handbags & Clutches,Women,Tan,Winter,Casual,Lino Perros Tan Women Casual Sling Bag,4,2,Tan,21,3,Casual,0
20069,/content/fashion_data/images/20069.jpg,Belts,Women,Black,Fall,Casual,United Colors of Benetton Women Solid Black Belt,0,2,Black,1,0,Casual,0
51631,/content/fashion_data/images/51631.jpg,Watches,Women,Silver,Winter,Casual,FOSSIL Women Silver-Toned Dial Watch ES2880,11,2,Silver,20,3,Casual,0
49012,/content/fashion_data/images/49012.jpg,Rings,Women,Silver,Summer,Casual,Lucera Women Set of Two Silver Rings,7,2,Silver,20,2,Casual,0
8117,/content/fashion_data/images/8117.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men New Analog Black Navy Watch,11,0,Black,1,3,Casual,0
48823,/content/fashion_data/images/48823.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant with Chain,6,2,Silver,20,2,Casual,0
29504,/content/fashion_data/images/29504.jpg,Watches,Women,White,Winter,Casual,Giordano Women White Dial Watch,11,2,White,23,3,Casual,0
35066,/content/fashion_data/images/35066.jpg,Belts,Men,Black,Summer,Casual,Allen Solly Men Leather Black Belt,0,0,Black,1,2,Casual,0
25724,/content/fashion_data/images/25724.jpg,Belts,Men,Brown,Summer,Casual,Wrangler Men Leather Brown Belt,0,0,Brown,3,2,Casual,0
50203,/content/fashion_data/images/50203.jpg,Sunglasses & Eyewear,Women,Purple,Winter,Casual,Stoln Women Purple Sunglasses,9,2,Purple,18,3,Casual,0
25317,/content/fashion_data/images/25317.jpg,Watches,Men,Brown,Winter,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-5AVDF(ED336),11,0,Brown,3,3,Casual,0
21347,/content/fashion_data/images/21347.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Pal Zileri Men Casual Black Frame Sunglasses,9,0,Black,1,3,Casual,0
21678,/content/fashion_data/images/21678.jpg,Watches,Men,Silver,Winter,Casual,Fossil Men Silver-Toned Dial Chronograph Watch CH2686,11,0,Silver,20,3,Casual,0
35322,/content/fashion_data/images/35322.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings,3,2,Silver,20,3,Festive/Religious,1
29030,/content/fashion_data/images/29030.jpg,Hats & Headwear,Unisex,White,Fall,Casual,ADIDAS Unisex Corp White Cap,5,1,White,23,0,Casual,0
31063,/content/fashion_data/images/31063.jpg,Scarves & Shawls,Women,Pink,Summer,Ethnic,Fabindia Women Pink Silk Dupatta,8,2,Pink,17,2,Festive/Religious,1
48704,/content/fashion_data/images/48704.jpg,Earrings,Women,Silver,Fall,Casual,Lucera Women Silver Earrings,3,2,Silver,20,0,Casual,0
56335,/content/fashion_data/images/56335.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Watch,11,0,Black,1,3,Casual,0
39107,/content/fashion_data/images/39107.jpg,Hats & Headwear,Men,Blue,Summer,Sports,ADIDAS Mumbai Indians Boys Blue Match Cap,5,0,Blue,2,2,Sports,4
21694,/content/fashion_data/images/21694.jpg,Watches,Women,Brown,Winter,Casual,Fossil Women Brown Dial Watch ES2949,11,2,Brown,3,3,Casual,0
51690,/content/fashion_data/images/51690.jpg,Sunglasses & Eyewear,Men,Purple,Winter,Casual,Louis Philippe Men Oversized Sunglasses LP226-C3,9,0,Purple,18,3,Casual,0
52581,/content/fashion_data/images/52581.jpg,Handbags & Clutches,Women,Peach,Summer,Casual,Mod'acc Women Peach Clutch,4,2,Nude,14,2,Casual,0
59551,/content/fashion_data/images/59551.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Silver Earrings,3,2,Silver,20,2,Casual,0
52692,/content/fashion_data/images/52692.jpg,Watches,Women,Pink,Winter,Casual,Just Cavalli Women Pink Watch,11,2,Pink,17,3,Casual,0
30594,/content/fashion_data/images/30594.jpg,Hats & Headwear,Unisex,Green,Summer,Sports,Nike Unisex Rafa Bull Logo Green Cap,5,1,Green,8,2,Sports,4
51693,/content/fashion_data/images/51693.jpg,Sunglasses & Eyewear,Unisex,Brown,Winter,Casual,Van Heusen Unisex Brown Sunglasses,9,1,Brown,3,3,Casual,0
45199,/content/fashion_data/images/45199.jpg,Watches,Women,Black,Winter,Casual,CASIO ENTICER Women Black Dial Analogue Watch A654,11,2,Black,1,3,Casual,0
51694,/content/fashion_data/images/51694.jpg,Sunglasses & Eyewear,Unisex,Brown,Winter,Casual,Van Heusen Unisex Sunglasses VH216-C2,9,1,Brown,3,3,Casual,0
33450,/content/fashion_data/images/33450.jpg,Handbags & Clutches,Women,Gold,Fall,Casual,Baggit Women Slap Chamak Gold Clutch,4,2,Gold,7,0,Casual,0
25943,/content/fashion_data/images/25943.jpg,Scarves & Shawls,Women,Yellow,Summer,Casual,Femella Women Printed Yellow Scarf,8,2,Yellow,24,2,Casual,0
21279,/content/fashion_data/images/21279.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Allen Solly Women Sunglasses AS166-C1,9,2,Black,1,3,Casual,0
8636,/content/fashion_data/images/8636.jpg,Sunglasses & Eyewear,Unisex,Black,Winter,Casual,Fastrack Unisex FTML002GLGP1 Black Sunglass,9,1,Black,1,3,Casual,0
26442,/content/fashion_data/images/26442.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Spice Art Women Leatherette Brown Clutch,4,2,Brown,3,3,Casual,0
52639,/content/fashion_data/images/52639.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Mod'acc Women Black Handbag,4,2,Black,1,2,Casual,0
10130,/content/fashion_data/images/10130.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Pure E-Ffect Black Steel Watches,11,2,Metallic,11,3,Casual,0
40535,/content/fashion_data/images/40535.jpg,Watches,Women,White,Winter,Casual,Titan Women White Dial Watch,11,2,White,23,3,Casual,0
52225,/content/fashion_data/images/52225.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lencia Silver Pendant,6,2,Silver,20,2,Casual,0
29446,/content/fashion_data/images/29446.jpg,Watches,Men,Black,Winter,Casual,Giordano Men Black Dial Watch,11,0,Black,1,3,Casual,0
25953,/content/fashion_data/images/25953.jpg,Scarves & Shawls,Women,Red,Summer,Casual,Femella Women Printed Red Scarf,8,2,Red,19,2,Casual,0
